door_accession,door_accession_key,door_assembly_number,door_version,door_prefix,genome_dir,feature_table_member,operon_member,has_operon_label_file
GCA_000022005.1,000022005.1,000022005,1,GCA,data/Caulobacter_crescentus_NA1000,data/Caulobacter_crescentus_NA1000/GCA_000022005.1_ASM2200v1_feature_table.txt,data/Caulobacter_crescentus_NA1000/Caulobacter_crescentus_NA1000_NC_011916_operon_classification_output.txt,True
GCA_000022025.1,000022025.1,000022025,1,GCA,data/Arthrobacter_chlorophenolicus_A6,data/Arthrobacter_chlorophenolicus_A6/GCA_000022025.1_ASM2202v1_feature_table.txt,data/Arthrobacter_chlorophenolicus_A6/Arthrobacter_chlorophenolicus_A6_NC_011886_operon_classification_output.txt,True
GCA_000022045.1,000022045.1,000022045,1,GCA,data/Cyanothece_sp._PCC_7425,data/Cyanothece_sp._PCC_7425/GCA_000022045.1_ASM2204v1_feature_table.txt,data/Cyanothece_sp._PCC_7425/Cyanothece_sp._PCC_7425_NC_011884_operon_classification_output.txt,True
GCA_000022065.1,000022065.1,000022065,1,GCA,data/Clostridium_cellulolyticum_H10,data/Clostridium_cellulolyticum_H10/GCA_000022065.1_ASM2206v1_feature_table.txt,data/Clostridium_cellulolyticum_H10/Clostridium_cellulolyticum_H10_NC_011898_operon_classification_output.txt,True
GCA_000022085.1,000022085.1,000022085,1,GCA,data/Methylobacterium_nodulans_ORS_2060,data/Methylobacterium_nodulans_ORS_2060/GCA_000022085.1_ASM2208v1_feature_table.txt,data/Methylobacterium_nodulans_ORS_2060/Methylobacterium_nodulans_ORS_2060_NC_011894_operon_classification_output.txt,True
GCA_000022105.1,000022105.1,000022105,1,GCA,data/Brachyspira_hyodysenteriae_WA1,data/Brachyspira_hyodysenteriae_WA1/GCA_000022105.1_ASM2210v1_feature_table.txt,data/Brachyspira_hyodysenteriae_WA1/Brachyspira_hyodysenteriae_WA1_NC_012225_operon_classification_output.txt,True
GCA_000022125.1,000022125.1,000022125,1,GCA,data/Desulfovibrio_desulfuricans_subsp._desulfuricans_str._ATCC_27774,data/Desulfovibrio_desulfuricans_subsp._desulfuricans_str._ATCC_27774/GCA_000022125.1_ASM2212v1_feature_table.txt,data/Desulfovibrio_desulfuricans_subsp._desulfuricans_str._ATCC_27774/Desulfovibrio_desulfuricans_subsp._desulfuricans_str._ATCC_27774_NC_011883_operon_classification_output.txt,True
GCA_000022145.1,000022145.1,000022145,1,GCA,data/Anaeromyxobacter_dehalogenans_2CP-1,data/Anaeromyxobacter_dehalogenans_2CP-1/GCA_000022145.1_ASM2214v1_feature_table.txt,data/Anaeromyxobacter_dehalogenans_2CP-1/Anaeromyxobacter_dehalogenans_2CP-1_NC_011891_operon_classification_output.txt,True
GCA_000022165.1,000022165.1,000022165,1,GCA,data/Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._14028S,data/Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._14028S/GCA_000022165.1_ASM2216v1_feature_table.txt,data/Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._14028S/Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._14028S_NC_016856_operon_classification_output.txt,True
GCA_000022185.1,000022185.1,000022185,1,GCA,data/Chloroflexus_sp._Y-400-fl,data/Chloroflexus_sp._Y-400-fl/GCA_000022185.1_ASM2218v1_feature_table.txt,data/Chloroflexus_sp._Y-400-fl/Chloroflexus_sp._Y-400-fl_NC_012032_operon_classification_output.txt,True
GCA_000022205.1,000022205.1,000022205,1,GCA,data/Halorubrum_lacusprofundi_ATCC_49239,data/Halorubrum_lacusprofundi_ATCC_49239/GCA_000022205.1_ASM2220v1_feature_table.txt,data/Halorubrum_lacusprofundi_ATCC_49239/Halorubrum_lacusprofundi_ATCC_49239_NC_012028_operon_classification_output.txt,True
GCA_000022225.1,000022225.1,000022225,1,GCA,data/Escherichia_coli_O157H7_str._TW14359,data/Escherichia_coli_O157H7_str._TW14359/GCA_000022225.1_ASM2222v1_feature_table.txt,data/Escherichia_coli_O157H7_str._TW14359/Escherichia_coli_O157H7_str._TW14359_NC_013008_operon_classification_output.txt,True
GCA_000022245.1,000022245.1,000022245,1,GCA,data/Shigella_flexneri_2002017,data/Shigella_flexneri_2002017/GCA_000022245.1_ASM2224v1_feature_table.txt,data/Shigella_flexneri_2002017/Shigella_flexneri_2002017_NC_017328_operon_classification_output.txt,True
